CERN,2016-08-16,66.58,66.68,65.69,65.98,1477284.0,0.0,1.0,66.58,66.68,65.69,65.98,1477284.0
CERS,2016-08-16,7.0,7.0252,6.8,6.84,1236326.0,0.0,1.0,7.0,7.0252,6.8,6.84,1236326.0
CETV,2016-08-16,2.41,2.43,2.38,2.38,46204.0,0.0,1.0,2.41,2.43,2.38,2.38,46204.0
CEVA,2016-08-16,31.05,31.18,30.785,31.15,119526.0,0.0,1.0,31.05,31.18,30.785,31.15,119526.0
CF,2016-08-16,23.29,23.44,23.05,23.2,5969030.0,0.0,1.0,23.29,23.44,23.05,23.2,5969030.0
CFFI,2016-08-16,43.13,43.85,42.5,42.81,13990.0,0.0,1.0,43.13,43.85,42.5,42.81,13990.0
CFFN,2016-08-16,14.14,14.15,14.02,14.03,409461.0,0.0,1.0,14.14,14.15,14.02,14.03,409461.0
CFG,2016-08-16,23.35,23.665,23.321,23.39,4752473.0,0.0,1.0,23.35,23.665,23.321,23.39,4752473.0
CFI,2016-08-16,28.55,28.83,28.1,28.77,48671.0,0.0,1.0,28.55,28.83,28.1,28.77,48671.0
CFN,2015-03-16,60.0,60.17,59.91,59.91,18502036.0,0.0,1.0,60.0,60.17,59.91,59.91,18502036.0
CFNB,2016-08-16,14.69,15.0,14.4,14.99,5833.0,0.0,1.0,14.69,15.0,14.4,14.99,5833.0
CFNL,2016-08-16,25.88,26.08,25.52,25.78,96922.0,0.0,1.0,25.88,26.08,25.52,25.78,96922.0
CFR,2016-08-16,70.27,71.45,69.87,70.05,377253.0,0.0,1.0,70.27,71.45,69.87,70.05,377253.0
CFX,2016-08-16,30.78,30.98,30.67,30.76,555400.0,0.0,1.0,30.78,30.98,30.67,30.76,555400.0
CGI,2016-08-16,6.97,6.975,6.64,6.84,539825.0,0.0,1.0,6.97,6.975,6.64,6.84,539825.0
CGNX,2016-08-16,50.29,50.4,49.89,49.93,166342.0,0.0,1.0,50.29,50.4,49.89,49.93,166342.0
CHCO,2016-08-16,48.54,48.74,48.17,48.5,30067.0,0.0,1.0,48.54,48.74,48.17,48.5,30067.0
CHD,2016-08-16,99.67,100.14,99.25,99.29,811403.0,0.0,1.0,99.67,100.14,99.25,99.29,811403.0
CHDN,2016-08-16,146.57,146.57,144.84,145.88,34395.0,0.0,1.0,146.57,146.57,144.84,145.88,34395.0
CHDX,2015-03-04,7.4,7.4,7.4,7.4,0.0,0.0,1.0,7.4,7.4,7.4,7.4,0.0
CHE,2016-08-16,137.91,138.21,133.54,133.66,114662.0,0.0,1.0,137.91,138.21,133.54,133.66,114662.0
CHEF,2016-08-16,11.05,11.16,10.75,10.89,211206.0,0.0,1.0,11.05,11.16,10.75,10.89,211206.0
CHFC,2016-08-16,44.59,44.67,44.25,44.59,258198.0,0.0,1.0,44.59,44.67,44.25,44.59,258198.0
CHFN,2016-08-16,13.18,13.49,13.17,13.43,38172.0,0.0,1.0,13.18,13.49,13.17,13.43,38172.0
CHGG,2016-08-16,6.96,7.0,6.91,6.93,522089.0,0.0,1.0,6.96,7.0,6.91,6.93,522089.0
CHH,2016-08-16,48.72,49.57,48.61,49.53,363254.0,0.0,1.0,48.72,49.57,48.61,49.53,363254.0
CHK,2016-08-16,5.6,5.94,5.42,5.91,76967797.0,0.0,1.0,5.6,5.94,5.42,5.91,76967797.0
CHKP,2016-08-16,75.31,75.7,74.51,75.12,1751926.0,0.0,1.0,75.31,75.7,74.51,75.12,1751926.0
CHMG,2016-08-16,29.75,30.2,29.75,29.89,3977.0,0.0,1.0,29.75,30.2,29.75,29.89,3977.0
CHMT,2016-08-16,31.0,31.55,30.64,30.92,491129.0,0.0,1.0,31.0,31.55,30.64,30.92,491129.0
CHRW,2016-08-16,69.25,70.01,68.98,69.82,1414516.0,0.0,1.0,69.25,70.01,68.98,69.82,1414516.0
CHS,2016-08-16,11.63,11.7001,11.46,11.54,1001733.0,0.0,1.0,11.63,11.7001,11.46,11.54,1001733.0
CHSP,2016-08-16,25.17,25.2499,25.015,25.12,148107.0,0.0,1.0,25.17,25.2499,25.015,25.12,148107.0
CHTP,2014-06-23,6.55,6.67,6.52,6.52,6150167.0,0.0,1.0,6.55,6.67,6.52,6.52,6150167.0
CHTR,2016-08-16,260.49,261.4299,256.73,257.14,855849.0,0.0,1.0,260.49,261.4299,256.73,257.14,855849.0
CHUY,2016-08-16,33.66,33.88,33.22,33.36,86228.0,0.0,1.0,33.66,33.88,33.22,33.36,86228.0
CI,2016-08-16,132.23,132.76,130.8,131.83,1374458.0,0.0,1.0,132.23,132.76,130.8,131.83,1374458.0
CIA,2016-08-16,9.64,9.87,9.62,9.75,88427.0,0.0,1.0,9.64,9.87,9.62,9.75,88427.0
CIDM,2016-08-16,2.4,2.6899,1.938,2.0,420085.0,0.0,1.0,2.4,2.6899,1.938,2.0,420085.0
CIE,2016-08-16,0.997,1.02,0.94,0.9907,6421572.0,0.0,1.0,0.997,1.02,0.94,0.9907,6421572.0
CIEN,2016-08-16,21.27,22.155,21.21,21.88,4841708.0,0.0,1.0,21.27,22.155,21.21,21.88,4841708.0
CIFC,2016-08-16,6.99,7.0,6.875,6.98,2762.0,0.0,1.0,6.99,7.0,6.875,6.98,2762.0
CIM,2016-08-16,16.4,16.42,16.22,16.22,1255240.0,0.0,1.0,16.4,16.42,16.22,16.22,1255240.0
CINF,2016-08-16,75.66,75.94,75.33,75.33,327420.0,0.0,1.0,75.66,75.94,75.33,75.33,327420.0
CIR,2016-08-16,60.22,60.61,59.14,60.22,58718.0,0.0,1.0,60.22,60.61,59.14,60.22,58718.0
CIT,2016-08-16,35.07,35.39,34.86,34.96,940216.0,0.0,1.0,35.07,35.39,34.86,34.96,940216.0
CIX,2016-08-16,11.77,12.03,11.68,11.68,1030.0,0.0,1.0,11.77,12.03,11.68,11.68,1030.0
CJES,2016-07-20,0.313,0.32,0.3,0.3136,1285211.0,0.0,1.0,0.313,0.32,0.3,0.3136,1285211.0
CKEC,2016-08-16,31.59,31.73,31.5,31.66,288179.0,0.0,1.0,31.59,31.73,31.5,31.66,288179.0
CKH,2016-08-16,55.67,55.67,54.9,55.44,52495.0,0.0,1.0,55.67,55.67,54.9,55.44,52495.0
CKP,2016-05-13,10.14,10.15,10.14,10.14,3647958.0,0.0,1.0,10.14,10.15,10.14,10.14,3647958.0
CL,2016-08-16,74.5,74.85,74.27,74.32,1802430.0,0.0,1.0,74.5,74.85,74.27,74.32,1802430.0
CLC,2016-08-16,63.27,63.27,62.71,62.73,109315.0,0.0,1.0,63.27,63.27,62.71,62.73,109315.0
CLCT,2016-08-16,21.68,21.68,20.3412,20.42,39149.0,0.0,1.0,21.68,21.68,20.3412,20.42,39149.0
CLD,2016-08-16,3.57,3.67,3.47,3.63,765907.0,0.0,1.0,3.57,3.67,3.47,3.63,765907.0
CLDT,2016-08-16,21.54,21.54,21.13,21.25,178163.0,0.0,1.0,21.54,21.54,21.13,21.25,178163.0
CLDX,2016-08-16,4.45,4.53,4.39,4.42,1629672.0,0.0,1.0,4.45,4.53,4.39,4.42,1629672.0
CLF,2016-08-16,6.77,6.79,6.33,6.35,15305071.0,0.0,1.0,6.77,6.79,6.33,6.35,15305071.0
CLFD,2016-08-16,18.85,18.85,17.7,17.77,159936.0,0.0,1.0,18.85,18.85,17.7,17.77,159936.0
CLGX,2016-08-16,39.24,39.405,39.12,39.2,451336.0,0.0,1.0,39.24,39.405,39.12,39.2,451336.0
CLH,2016-08-16,49.24,49.39,48.78,48.83,125178.0,0.0,1.0,49.24,49.39,48.78,48.83,125178.0
CLI,2016-08-16,27.13,27.13,26.65,26.78,343939.0,0.0,1.0,27.13,27.13,26.65,26.78,343939.0
CLMS,2016-08-16,7.14,7.24,7.13,7.17,36334.0,0.0,1.0,7.14,7.24,7.13,7.17,36334.0
CLNE,2016-08-16,3.61,3.915,3.5799,3.83,5279077.0,0.0,1.0,3.61,3.915,3.5799,3.83,5279077.0
CLNY,2016-08-16,18.25,18.39,18.16,18.38,898888.0,0.0,1.0,18.25,18.39,18.16,18.38,898888.0
CLR,2016-08-16,47.54,47.56,46.04,47.06,2325865.0,0.0,1.0,47.54,47.56,46.04,47.06,2325865.0
CLUB,2016-08-16,2.7,2.72,2.62,2.64,9884.0,0.0,1.0,2.7,2.72,2.62,2.64,9884.0
CLVS,2016-08-16,17.65,17.73,17.1014,17.46,742584.0,0.0,1.0,17.65,17.73,17.1014,17.46,742584.0
CLW,2016-08-16,60.83,60.99,59.53,59.62,66895.0,0.0,1.0,60.83,60.99,59.53,59.62,66895.0
CLX,2016-08-16,131.92,132.24,131.03,131.08,488298.0,0.0,1.0,131.92,132.24,131.03,131.08,488298.0
CMA,2016-08-16,45.92,46.0,45.48,45.49,2215765.0,0.0,1.0,45.92,46.0,45.48,45.49,2215765.0
CMC,2016-08-16,16.58,16.61,16.14,16.15,855823.0,0.0,1.0,16.58,16.61,16.14,16.15,855823.0
CMCO,2016-08-16,16.73,16.93,16.556,16.68,25689.0,0.0,1.0,16.73,16.93,16.556,16.68,25689.0
CMCSA,2016-08-16,67.24,67.655,67.15,67.31,4574685.0,0.0,1.0,67.24,67.655,67.15,67.31,4574685.0
CMCSK,2015-12-11,58.72,59.56,57.94,58.0,3734626.0,0.0,1.0,58.72,59.56,57.94,58.0,3734626.0
CME,2016-08-16,104.5,104.5,103.82,103.98,675643.0,0.0,1.0,104.5,104.5,103.82,103.98,675643.0
CMG,2016-08-16,398.47,405.26,396.5,400.86,697859.0,0.0,1.0,398.47,405.26,396.5,400.86,697859.0
CMI,2016-08-16,126.77,127.58,126.21,126.87,1014992.0,0.0,1.0,126.77,127.58,126.21,126.87,1014992.0
CMLS,2016-08-16,0.35,0.35,0.34,0.34,524799.0,0.0,1.0,0.35,0.35,0.34,0.34,524799.0
CMN,2016-08-16,72.17,72.3,71.05,71.27,104693.0,0.0,1.0,72.17,72.3,71.05,71.27,104693.0
CMO,2016-08-16,10.24,10.27,10.13,10.13,447417.0,0.0,1.0,10.24,10.27,10.13,10.13,447417.0
CMP,2016-08-16,73.1,73.34,71.985,73.06,706771.0,0.0,1.0,73.1,73.34,71.985,73.06,706771.0
CMRX,2016-08-16,4.64,4.64,4.49,4.51,284428.0,0.0,1.0,4.64,4.64,4.49,4.51,284428.0
CMS,2016-08-16,42.93,43.01,42.3,42.3,2860734.0,0.0,1.0,42.93,43.01,42.3,42.3,2860734.0
CMTL,2016-08-16,13.31,13.46,13.11,13.18,236410.0,0.0,1.0,13.31,13.46,13.11,13.18,236410.0
CNA,2016-08-16,32.41,32.46,32.26,32.3,71868.0,0.0,1.0,32.41,32.46,32.26,32.3,71868.0
CNBC,2014-06-30,19.13,19.27,18.91,19.23,66008.0,0.0,1.0,19.13,19.27,18.91,19.23,66008.0
CNBKA,2016-08-16,43.95,44.05,43.81,43.98,6500.0,0.0,1.0,43.95,44.05,43.81,43.98,6500.0
CNC,2016-08-16,70.59,70.99,69.17,69.5,1341612.0,0.0,1.0,70.59,70.99,69.17,69.5,1341612.0
CNDO,2015-04-27,3.97,4.03,3.4,3.44,893290.0,0.0,1.0,3.97,4.03,3.4,3.44,893290.0
CNK,2016-08-16,37.89,38.105,37.53,38.0,535964.0,0.0,1.0,37.89,38.105,37.53,38.0,535964.0
CNL,2016-04-13,55.32,55.37,55.32,55.36,5895535.0,0.0,1.0,55.32,55.37,55.32,55.36,5895535.0
CNMD,2016-08-16,39.33,39.74,39.3,39.54,258279.0,0.0,1.0,39.33,39.74,39.3,39.54,258279.0
CNO,2016-08-16,15.62,15.92,15.51,15.79,1807821.0,0.0,1.0,15.62,15.92,15.51,15.79,1807821.0
CNOB,2016-08-16,17.34,17.35,17.17,17.28,26238.0,0.0,1.0,17.34,17.35,17.17,17.28,26238.0
CNP,2016-08-16,22.45,22.45,22.02,22.13,6980685.0,0.0,1.0,22.45,22.45,22.02,22.13,6980685.0
CNQR,2014-12-04,128.83,128.96,128.78,128.78,6374737.0,0.0,1.0,128.83,128.96,128.78,128.78,6374737.0
CNS,2016-08-16,42.35,42.47,41.89,41.94,50368.0,0.0,1.0,42.35,42.47,41.89,41.94,50368.0
CNSI,2015-09-08,18.3,18.96,18.27,18.47,216613.0,0.0,1.0,18.3,18.96,18.27,18.47,216613.0
CNSL,2016-08-16,25.0,25.15,24.1003,24.3,441630.0,0.0,1.0,25.0,25.15,24.1003,24.3,441630.0
CNVR,2014-12-10,34.44,34.44,34.44,34.44,621.0,0.0,1.0,34.44,34.44,34.44,34.44,621.0
CNW,2015-10-29,47.51,47.57,47.51,47.55,1462646.0,0.0,1.0,47.51,47.57,47.51,47.55,1462646.0
CNX,2016-03-02,8.88,9.54,8.72,9.45,12021296.0,0.0,1.0,8.88,9.54,8.72,9.45,12021296.0
COB,2016-08-16,12.87,13.04,12.81,12.99,181545.0,0.0,1.0,12.87,13.04,12.81,12.99,181545.0
COBZ,2016-08-16,12.57,12.62,12.36,12.61,40475.0,0.0,1.0,12.57,12.62,12.36,12.61,40475.0
COCO,2015-03-10,,0.0228,0.021,0.021,58324.0,0.0,1.0,,0.0228,0.021,0.021,58324.0
CODE,2015-03-12,38.01,38.62,37.75,38.59,2734080.0,0.0,1.0,38.01,38.62,37.75,38.59,2734080.0
COF,2016-08-16,68.27,68.955,68.2,68.62,2653894.0,0.0,1.0,68.27,68.955,68.2,68.62,2653894.0
COG,2016-08-16,25.33,25.39,24.84,25.08,4092810.0,0.0,1.0,25.33,25.39,24.84,25.08,4092810.0
COH,2016-08-16,39.59,39.655,39.28,39.45,2836668.0,0.0,1.0,39.59,39.655,39.28,39.45,2836668.0
COHR,2016-08-16,109.16,109.96,107.73,109.35,135445.0,0.0,1.0,109.16,109.96,107.73,109.35,135445.0
COHU,2016-08-16,10.59,10.99,10.48,10.7,80142.0,0.0,1.0,10.59,10.99,10.48,10.7,80142.0
COKE,2016-08-16,157.11,158.22,153.62,153.96,54256.0,0.0,1.0,157.11,158.22,153.62,153.96,54256.0
COL,2016-08-16,84.63,84.78,84.31,84.48,524619.0,0.0,1.0,84.63,84.78,84.31,84.48,524619.0
COLB,2016-08-16,31.76,31.87,31.14,31.65,248030.0,0.0,1.0,31.76,31.87,31.14,31.65,248030.0
COLM,2016-08-16,56.01,56.8,55.865,56.56,285559.0,0.17,1.0,56.01,56.8,55.865,56.56,285559.0
CONE,2016-08-16,51.54,51.54,50.61,50.86,990391.0,0.0,1.0,51.54,51.54,50.61,50.86,990391.0
CONN,2016-08-16,6.92,7.1,6.84,7.09,576563.0,0.0,1.0,6.92,7.1,6.84,7.09,576563.0
COO,2016-08-16,180.86,182.19,180.075,181.32,193053.0,0.0,1.0,180.86,182.19,180.075,181.32,193053.0
COP,2016-08-16,42.18,43.06,41.76,42.86,10943314.0,0.0,1.0,42.18,43.06,41.76,42.86,10943314.0
COR,2016-08-16,81.2,81.97,81.05,81.22,673422.0,0.0,1.0,81.2,81.97,81.05,81.22,673422.0
CORE,2016-08-16,43.38,43.38,42.78,42.85,238976.0,0.0,1.0,43.38,43.38,42.78,42.85,238976.0
CORR,2016-08-16,29.61,29.8,28.71,28.91,107279.0,0.0,1.0,29.61,29.8,28.71,28.91,107279.0
CORT,2016-08-16,5.76,5.77,5.66,5.69,181691.0,0.0,1.0,5.76,5.77,5.66,5.69,181691.0
COST,2016-08-16,167.88,168.8,167.88,168.41,1014385.0,0.0,1.0,167.88,168.8,167.88,168.41,1014385.0
COUP,2015-10-20,8.09,8.28,7.86,7.93,268651.0,0.0,1.0,8.09,8.28,7.86,7.93,268651.0
COV,2015-01-26,107.97,108.155,106.71,106.71,24887138.0,0.0,1.0,107.97,108.155,106.71,106.71,24887138.0
COVS,2016-08-16,2.14,2.14,2.05,2.1,26897.0,0.0,1.0,2.14,2.14,2.05,2.1,26897.0
COWN,2016-08-16,3.34,3.4,3.15,3.165,657389.0,0.0,1.0,3.34,3.4,3.15,3.165,657389.0
CPA,2016-08-16,83.5,85.17,82.63,83.45,685789.0,0.0,1.0,83.5,85.17,82.63,83.45,685789.0
CPB,2016-08-16,60.33,60.64,59.89,60.13,1264075.0,0.0,1.0,60.33,60.64,59.89,60.13,1264075.0
CPE,2016-08-16,13.97,14.01,13.69,13.86,2979474.0,0.0,1.0,13.97,14.01,13.69,13.86,2979474.0
CPF,2016-08-16,25.01,25.01,24.74,24.85,87355.0,0.0,1.0,25.01,25.01,24.74,24.85,87355.0
CPGX,2016-06-30,25.49,25.5,25.48,25.49,18403728.0,0.0,1.0,25.49,25.5,25.48,25.49,18403728.0
CPHD,2016-08-16,36.21,36.68,35.404,36.0,553887.0,0.0,1.0,36.21,36.68,35.404,36.0,553887.0
CPK,2016-08-16,64.79,64.79,63.32,63.33,35770.0,0.0,1.0,64.79,64.79,63.32,63.33,35770.0
CPLA,2016-08-16,59.93,60.87,59.03,59.31,39598.0,0.0,1.0,59.93,60.87,59.03,59.31,39598.0
CPN,2016-08-16,12.75,12.93,12.66,12.77,4946602.0,0.0,1.0,12.75,12.93,12.66,12.77,4946602.0
CPRT,2016-08-16,50.8,50.84,50.4,50.74,274822.0,0.0,1.0,50.8,50.84,50.4,50.74,274822.0
CPS,2016-08-16,98.52,98.88,96.64,97.06,192836.0,0.0,1.0,98.52,98.88,96.64,97.06,192836.0
CPSI,2016-08-16,26.85,27.01,26.03,26.16,415123.0,0.0,1.0,26.85,27.01,26.03,26.16,415123.0
CPSS,2016-08-16,4.1,4.213,4.01,4.05,24647.0,0.0,1.0,4.1,4.213,4.01,4.05,24647.0
CPST,2016-08-16,1.52,1.54,1.5199,1.53,345496.0,0.0,1.0,1.52,1.54,1.5199,1.53,345496.0
CPT,2016-08-16,88.02,88.32,86.005,86.6,889720.0,0.0,1.0,88.02,88.32,86.005,86.6,889720.0
CPWR,2014-12-15,10.36,10.37,10.34,10.35,1762061.0,0.0,1.0,10.36,10.37,10.34,10.35,1762061.0
CQB,2015-01-06,14.49,14.51,14.49,14.49,1200201.0,0.0,1.0,14.49,14.51,14.49,14.49,1200201.0
CR,2016-08-16,64.74,64.8,64.2,64.3,177910.0,0.0,1.0,64.74,64.8,64.2,64.3,177910.0
CRAI,2016-08-16,26.07,26.481,25.99,26.37,23647.0,0.0,1.0,26.07,26.481,25.99,26.37,23647.0
CRAY,2016-08-16,22.01,22.36,21.9,22.23,712861.0,0.0,1.0,22.01,22.36,21.9,22.23,712861.0
CRCM,2016-08-16,10.76,10.85,10.69,10.72,70605.0,0.0,1.0,10.76,10.85,10.69,10.72,70605.0
CRD_B,2016-08-16,10.9,10.91,10.6,10.82,77130.0,0.0,1.0,10.9,10.91,10.6,10.82,77130.0
CREE,2016-08-16,28.14,28.18,27.38,27.48,1879620.0,0.0,1.0,28.14,28.18,27.38,27.48,1879620.0
CRI,2016-08-16,101.66,101.82,100.79,100.79,406770.0,0.0,1.0,101.66,101.82,100.79,100.79,406770.0
CRIS,2016-08-16,1.75,1.78,1.71,1.73,139376.0,0.0,1.0,1.75,1.78,1.71,1.73,139376.0
CRK,2016-08-16,4.6,6.39,4.51,6.13,3299028.0,0.0,1.0,4.6,6.39,4.51,6.13,3299028.0
CRL,2016-08-16,83.09,83.81,82.89,83.35,528526.0,0.0,1.0,83.09,83.81,82.89,83.35,528526.0
CRM,2016-08-16,79.0,79.0,77.92,77.96,4761958.0,0.0,1.0,79.0,79.0,77.92,77.96,4761958.0
CRMT,2016-08-16,34.01,34.3,33.77,34.01,39046.0,0.0,1.0,34.01,34.3,33.77,34.01,39046.0
CROX,2016-08-16,8.7,8.77,8.55,8.6,592317.0,0.0,1.0,8.7,8.77,8.55,8.6,592317.0
CRR,2016-08-16,14.29,14.46,14.0,14.19,451919.0,0.0,1.0,14.29,14.46,14.0,14.19,451919.0
CRRC,2015-06-05,23.1163,23.15,23.05,23.09,35487.0,0.0,1.0,23.1163,23.15,23.05,23.09,35487.0
CRRS,2015-03-06,,0.07,0.053,0.055,807908.0,0.0,1.0,,0.07,0.053,0.055,807908.0
CRS,2016-08-16,38.26,38.524,37.47,37.48,208402.0,0.0,1.0,38.26,38.524,37.47,37.48,208402.0
CRUS,2016-08-16,51.76,52.045,51.22,51.48,566626.0,0.0,1.0,51.76,52.045,51.22,51.48,566626.0
CRVL,2016-08-16,41.92,41.92,40.53,40.6,32716.0,0.0,1.0,41.92,41.92,40.53,40.6,32716.0
CRWN,2016-04-29,5.07,5.0816,5.05,5.07,165302.0,0.0,1.0,5.07,5.0816,5.05,5.07,165302.0
CRY,2016-08-16,15.93,15.93,15.62,15.65,258798.0,0.0,1.0,15.93,15.93,15.62,15.65,258798.0
CRZO,2016-08-16,37.43,38.44,36.21,37.52,2065049.0,0.0,1.0,37.43,38.44,36.21,37.52,2065049.0
CSBK,2016-08-16,14.73,14.83,14.7,14.77,39975.0,0.0,1.0,14.73,14.83,14.7,14.77,39975.0
CSC,2015-11-30,30.85,31.9599,29.775,31.33,30208938.0,0.0,1.0,30.85,31.9599,29.775,31.33,30208938.0
CSCD,2016-06-24,21.46,22.01,21.43,21.86,238895.0,0.0,1.0,21.46,22.01,21.43,21.86,238895.0
CSCO,2016-08-16,31.22,31.23,30.98,31.12,23170665.0,0.0,1.0,31.22,31.23,30.98,31.12,23170665.0
CSE,2014-04-07,15.56,15.71,15.35,15.5,28387900.0,0.0,1.0,15.56,15.71,15.35,15.5,28387900.0
CSFL,2016-08-16,17.57,17.68,17.43,17.59,330581.0,0.0,1.0,17.57,17.68,17.43,17.59,330581.0
CSG,2015-12-17,7.48,7.87,7.43,7.74,12896428.0,0.0,1.0,7.48,7.87,7.43,7.74,12896428.0
CSGP,2016-08-16,208.39,209.325,202.62,208.78,168420.0,0.0,1.0,208.39,209.325,202.62,208.78,168420.0
CSGS,2016-08-16,40.52,40.94,40.48,40.52,189898.0,0.0,1.0,40.52,40.94,40.48,40.52,189898.0
CSH,2016-08-16,44.46,44.7599,43.84,44.03,142428.0,0.0,1.0,44.46,44.7599,43.84,44.03,142428.0
CSII,2016-08-16,22.18,22.88,22.17,22.33,327146.0,0.0,1.0,22.18,22.88,22.17,22.33,327146.0
CSL,2016-08-16,106.95,106.95,105.63,105.71,317586.0,0.35,1.0,106.95,106.95,105.63,105.71,317586.0
CSLT,2016-08-16,4.54,4.57,4.0,4.3,1054654.0,0.0,1.0,4.54,4.57,4.0,4.3,1054654.0
CSOD,2016-08-16,45.68,45.7099,44.72,44.75,255974.0,0.0,1.0,45.68,45.7099,44.72,44.75,255974.0
CSRA,2016-08-16,26.13,26.13,25.365,25.38,1372010.0,0.0,1.0,26.13,26.13,25.365,25.38,1372010.0
CSS,2016-08-16,26.41,26.41,26.0,26.01,19557.0,0.0,1.0,26.41,26.41,26.0,26.01,19557.0
CST,2016-08-16,46.7,48.31,46.5,47.11,2532376.0,0.0,1.0,46.7,48.31,46.5,47.11,2532376.0
CSU,2016-08-16,16.37,16.37,15.76,16.0,260870.0,0.0,1.0,16.37,16.37,15.76,16.0,260870.0
CSV,2016-08-16,23.88,24.09,23.58,23.77,69279.0,0.0,1.0,23.88,24.09,23.58,23.77,69279.0
CSWC,2016-08-16,14.57,14.62,14.44,14.6,12073.0,0.0,1.0,14.57,14.62,14.44,14.6,12073.0
CSX,2016-08-16,27.99,28.1,27.91,27.97,3752563.0,0.0,1.0,27.99,28.1,27.91,27.97,3752563.0
CTAS,2016-08-16,115.57,117.65,112.91,112.99,2245044.0,0.0,1.0,115.57,117.65,112.91,112.99,2245044.0
CTB,2016-08-16,33.95,34.26,33.65,33.68,473471.0,0.0,1.0,33.95,34.26,33.65,33.68,473471.0
CTBI,2016-08-16,36.0,36.18,35.8,36.06,23076.0,0.0,1.0,36.0,36.18,35.8,36.06,23076.0
CTCT,2016-02-09,29.4,32.03,29.11,32.01,6571232.0,0.0,1.0,29.4,32.03,29.11,32.01,6571232.0
CTG,2016-08-16,4.91,4.95,4.85,4.86,21789.0,0.0,1.0,4.91,4.95,4.85,4.86,21789.0
CTIC,2016-08-16,0.36,0.369,0.35,0.35,1232650.0,0.0,1.0,0.36,0.369,0.35,0.35,1232650.0
CTL,2016-08-16,30.02,30.06,29.4,29.42,3177804.0,0.0,1.0,30.02,30.06,29.4,29.42,3177804.0
CTO,2016-08-16,48.71,49.49,48.68,48.68,6587.0,0.0,1.0,48.71,49.49,48.68,48.68,6587.0
CTRE,2016-08-16,15.14,15.145,14.6,14.64,205503.0,0.0,1.0,15.14,15.145,14.6,14.64,205503.0
CTRL,2016-08-16,11.03,11.07,10.82,10.96,418040.0,0.0,1.0,11.03,11.07,10.82,10.96,418040.0
CTRN,2016-08-16,17.78,17.8999,17.56,17.73,67140.0,0.0,1.0,17.78,17.8999,17.56,17.73,67140.0
CTRX,2015-07-23,61.44,61.5,61.425,61.47,9136323.0,0.0,1.0,61.44,61.5,61.425,61.47,9136323.0
CTS,2016-08-16,19.44,19.44,18.91,19.11,54936.0,0.0,1.0,19.44,19.44,18.91,19.11,54936.0
CTSH,2016-08-16,57.65,57.98,57.28,57.3,3654908.0,0.0,1.0,57.65,57.98,57.28,57.3,3654908.0
CTT,2016-08-16,11.86,11.95,11.64,11.7,63460.0,0.0,1.0,11.86,11.95,11.64,11.7,63460.0
CTWS,2016-08-16,49.77,49.77,48.58,49.04,40124.0,0.0,1.0,49.77,49.77,48.58,49.04,40124.0
CTXS,2016-08-16,87.24,87.45,86.47,86.65,968463.0,0.0,1.0,87.24,87.45,86.47,86.65,968463.0
CUB,2016-08-16,47.07,47.07,46.37,46.51,153302.0,0.0,1.0,47.07,47.07,46.37,46.51,153302.0
CUBE,2016-08-16,27.92,28.02,27.74,27.77,1450811.0,0.0,1.0,27.92,28.02,27.74,27.77,1450811.0
CUBI,2016-08-16,26.2,26.29,26.03,26.15,110475.0,0.0,1.0,26.2,26.29,26.03,26.15,110475.0
CUDA,2016-08-16,21.53,22.05,21.46,21.83,210834.0,0.0,1.0,21.53,22.05,21.46,21.83,210834.0
CUI,2016-08-16,4.47,4.56,4.37,4.48,137728.0,0.0,1.0,4.47,4.56,4.37,4.48,137728.0
CUNB,2016-08-16,23.94,24.09,23.8,23.95,14860.0,0.0,1.0,23.94,24.09,23.8,23.95,14860.0
CUR,2016-08-16,0.21,0.31,0.2004,0.294,5229698.0,0.0,1.0,0.21,0.31,0.2004,0.294,5229698.0
CUTR,2016-08-16,11.56,11.725,10.77,11.1,65149.0,0.0,1.0,11.56,11.725,10.77,11.1,65149.0
CUZ,2016-08-16,10.63,10.63,10.45,10.52,1261078.0,0.0,1.0,10.63,10.63,10.45,10.52,1261078.0
CVA,2016-08-16,15.01,15.13,14.77,14.78,820102.0,0.0,1.0,15.01,15.13,14.77,14.78,820102.0
CVBF,2016-08-16,17.05,17.16,16.89,17.05,282341.0,0.0,1.0,17.05,17.16,16.89,17.05,282341.0
CVC,2016-06-20,34.88,34.89,34.87,34.87,2500799.0,0.0,1.0,34.88,34.89,34.87,34.87,2500799.0
CVCO,2016-08-16,100.8,102.4,100.8,100.92,37139.0,0.0,1.0,100.8,102.4,100.8,100.92,37139.0
CVD,2015-02-18,107.12,107.39,106.42,106.42,13916430.0,0.0,1.0,107.12,107.39,106.42,106.42,13916430.0
CVEO,2016-08-16,1.34,1.38,1.315,1.33,364177.0,0.0,1.0,1.34,1.38,1.315,1.33,364177.0
CVG,2016-08-16,29.36,29.43,29.26,29.38,603745.0,0.0,1.0,29.36,29.43,29.26,29.38,603745.0
CVGI,2016-08-16,4.42,4.67,4.41,4.56,341918.0,0.0,1.0,4.42,4.67,4.41,4.56,341918.0
CVGW,2016-08-16,61.62,62.12,60.62,60.8,148221.0,0.0,1.0,61.62,62.12,60.62,60.8,148221.0
CVI,2016-08-16,14.45,14.66,14.23,14.42,1059194.0,0.0,1.0,14.45,14.66,14.23,14.42,1059194.0
